"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Dickenson St FH 352 11092313901","380-71216-1"
"MWHResult","380-71216-1","HI0000214","","11/17/2023","040000","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Dickenson St FH 352 11092313901","380-71216-1"
