"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-1","HI0000214","","12/13/2023","034100","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","1085 FRONT ST (12082311701)","380-74544-1"
"MWHResult","380-74544-2","HI0000214","","12/13/2023","040300","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","1091 FRONT ST (12082311702)","380-74544-1"
"MWHResult","380-74544-2","HI0000214","","12/13/2023","040300","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","1091 FRONT ST (12082311702)","380-74544-1"
"MWHResult","380-74544-2","HI0000214","","12/13/2023","040300","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","1091 FRONT ST (12082311702)","380-74544-1"
"MWHResult","380-74544-2","HI0000214","","12/13/2023","040300","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","1091 FRONT ST (12082311702)","380-74544-1"
