"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2378","524.2","LABMWH","STATE","A","MDL","0.070","UG/L","Y","","1,2,4-Trichlorobenzene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2380","524.2","LABMWH","STATE","A","MDL","0.14","UG/L","Y","","cis-1,2-Dichloroethylene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2414","524.2","LABMWH","STATE","A","MDL","0.054","UG/L","Y","","1,2,3-Trichloropropane","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2955","524.2","LABMWH","STATE","A","MDL","0.30","UG/L","Y","","Xylenes, Total","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2963","524.2","LABMWH","STATE","A","MDL","0.23","UG/L","Y","","m,p-Xylenes","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2964","524.2","LABMWH","STATE","A","MDL","0.074","UG/L","Y","","Dichloromethane","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2968","524.2","LABMWH","STATE","A","MDL","0.076","UG/L","Y","","o-Dichlorobenzene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2969","524.2","LABMWH","STATE","A","MDL","0.092","UG/L","Y","","p-Dichlorobenzene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2976","524.2","LABMWH","STATE","A","MDL","0.077","UG/L","Y","","Vinyl Chloride (VC)","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2977","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","1,1-Dichloroethene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2979","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","trans-1,2-Dichloroethylene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2980","524.2","LABMWH","STATE","A","MDL","0.12","UG/L","Y","","1,2-Dichloroethane","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2981","524.2","LABMWH","STATE","A","MDL","0.079","UG/L","Y","","1,1,1-Trichloroethane","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2982","524.2","LABMWH","STATE","A","MDL","0.087","UG/L","Y","","Carbon tetrachloride","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2983","524.2","LABMWH","STATE","A","MDL","0.071","UG/L","Y","","1,2-Dichloropropane","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2984","524.2","LABMWH","STATE","A","MDL","0.097","UG/L","Y","","Trichloroethylene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2985","524.2","LABMWH","STATE","A","MDL","0.075","UG/L","Y","","1,1,2-Trichloroethane","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2987","524.2","LABMWH","STATE","A","MDL","0.28","UG/L","Y","","Tetrachloroethylene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2989","524.2","LABMWH","STATE","A","MDL","0.067","UG/L","Y","","Chlorobenzene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2990","524.2","LABMWH","STATE","A","MDL","0.12","UG/L","Y","","Benzene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2991","524.2","LABMWH","STATE","A","MDL","0.057","UG/L","Y","","Toluene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2992","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","Ethylbenzene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2996","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","Styrene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-1","HI0000212","","08/19/2023","021800","2997","524.2","LABMWH","STATE","A","MDL","0.072","UG/L","Y","","o-Xylene","Kula Hospital Tank 2","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2378","524.2","LABMWH","STATE","A","MDL","0.070","UG/L","Y","","1,2,4-Trichlorobenzene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2380","524.2","LABMWH","STATE","A","MDL","0.14","UG/L","Y","","cis-1,2-Dichloroethylene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2414","524.2","LABMWH","STATE","A","MDL","0.054","UG/L","Y","","1,2,3-Trichloropropane","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2955","524.2","LABMWH","STATE","A","MDL","0.30","UG/L","Y","","Xylenes, Total","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2963","524.2","LABMWH","STATE","A","MDL","0.23","UG/L","Y","","m,p-Xylenes","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2964","524.2","LABMWH","STATE","A","MDL","0.074","UG/L","Y","","Dichloromethane","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2968","524.2","LABMWH","STATE","A","MDL","0.076","UG/L","Y","","o-Dichlorobenzene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2969","524.2","LABMWH","STATE","A","MDL","0.092","UG/L","Y","","p-Dichlorobenzene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2976","524.2","LABMWH","STATE","A","MDL","0.077","UG/L","Y","","Vinyl Chloride (VC)","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2977","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","1,1-Dichloroethene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2979","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","trans-1,2-Dichloroethylene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2980","524.2","LABMWH","STATE","A","MDL","0.12","UG/L","Y","","1,2-Dichloroethane","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2981","524.2","LABMWH","STATE","A","MDL","0.079","UG/L","Y","","1,1,1-Trichloroethane","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2982","524.2","LABMWH","STATE","A","MDL","0.087","UG/L","Y","","Carbon tetrachloride","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2983","524.2","LABMWH","STATE","A","MDL","0.071","UG/L","Y","","1,2-Dichloropropane","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2984","524.2","LABMWH","STATE","A","MDL","0.097","UG/L","Y","","Trichloroethylene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2985","524.2","LABMWH","STATE","A","MDL","0.075","UG/L","Y","","1,1,2-Trichloroethane","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2987","524.2","LABMWH","STATE","A","MDL","0.28","UG/L","Y","","Tetrachloroethylene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2989","524.2","LABMWH","STATE","A","MDL","0.067","UG/L","Y","","Chlorobenzene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2990","524.2","LABMWH","STATE","A","MDL","0.12","UG/L","Y","","Benzene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2991","524.2","LABMWH","STATE","A","MDL","0.057","UG/L","Y","","Toluene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2992","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","Ethylbenzene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2996","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","Styrene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-2","HI0000212","","08/19/2023","024000","2997","524.2","LABMWH","STATE","A","MDL","0.072","UG/L","Y","","o-Xylene","Polipoli Rd Hyd 383","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2378","524.2","LABMWH","STATE","A","MDL","0.070","UG/L","Y","","1,2,4-Trichlorobenzene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2380","524.2","LABMWH","STATE","A","MDL","0.14","UG/L","Y","","cis-1,2-Dichloroethylene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2414","524.2","LABMWH","STATE","A","MDL","0.054","UG/L","Y","","1,2,3-Trichloropropane","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2955","524.2","LABMWH","STATE","A","MDL","0.30","UG/L","Y","","Xylenes, Total","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2963","524.2","LABMWH","STATE","A","MDL","0.23","UG/L","Y","","m,p-Xylenes","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2964","524.2","LABMWH","STATE","A","MDL","0.074","UG/L","Y","","Dichloromethane","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2968","524.2","LABMWH","STATE","A","MDL","0.076","UG/L","Y","","o-Dichlorobenzene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2969","524.2","LABMWH","STATE","A","MDL","0.092","UG/L","Y","","p-Dichlorobenzene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2976","524.2","LABMWH","STATE","A","MDL","0.077","UG/L","Y","","Vinyl Chloride (VC)","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2977","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","1,1-Dichloroethene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2979","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","trans-1,2-Dichloroethylene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2980","524.2","LABMWH","STATE","A","MDL","0.12","UG/L","Y","","1,2-Dichloroethane","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2981","524.2","LABMWH","STATE","A","MDL","0.079","UG/L","Y","","1,1,1-Trichloroethane","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2982","524.2","LABMWH","STATE","A","MDL","0.087","UG/L","Y","","Carbon tetrachloride","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2983","524.2","LABMWH","STATE","A","MDL","0.071","UG/L","Y","","1,2-Dichloropropane","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2984","524.2","LABMWH","STATE","A","MDL","0.097","UG/L","Y","","Trichloroethylene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2985","524.2","LABMWH","STATE","A","MDL","0.075","UG/L","Y","","1,1,2-Trichloroethane","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2987","524.2","LABMWH","STATE","A","MDL","0.28","UG/L","Y","","Tetrachloroethylene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2989","524.2","LABMWH","STATE","A","MDL","0.067","UG/L","Y","","Chlorobenzene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2990","524.2","LABMWH","STATE","A","MDL","0.12","UG/L","Y","","Benzene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2991","524.2","LABMWH","STATE","A","MDL","0.057","UG/L","Y","","Toluene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2992","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","Ethylbenzene","Naalae Rd SP 285","380-59604-1"
"MWHResult","380-59604-3","HI0000212","","08/19/2023","030300","2996","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","Styrene","Naalae Rd SP 285","380-59604-1"
