"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2015","525.2","LABMWH","STATE","A","MRL","0.098","UG/L","Y","","Methoxychlor","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-1","HI0000214","11/25/2023","11/28/2023","133200","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene","1285/1287 AINAKEA RD 11202311706","380-72300-1"
"MWHResult","380-72300-2","HI0000214","11/25/2023","11/28/2023","135200","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","1279/1281 AINAKEA RD 11202311707","380-72300-1"
"MWHResult","380-72300-2","HI0000214","11/25/2023","11/28/2023","135200","2015","525.2","LABMWH","STATE","A","MRL","0.097","UG/L","Y","","Methoxychlor","1279/1281 AINAKEA RD 11202311707","380-72300-1"
"MWHResult","380-72300-2","HI0000214","11/25/2023","11/28/2023","135200","2035","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Di(2-ethylhexyl)adipate","1279/1281 AINAKEA RD 11202311707","380-72300-1"
"MWHResult","380-72300-2","HI0000214","11/25/2023","11/28/2023","135200","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","1279/1281 AINAKEA RD 11202311707","380-72300-1"
"MWHResult","380-72300-2","HI0000214","11/25/2023","11/28/2023","135200","2039","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Bis(2-ethylhexyl) phthalate","1279/1281 AINAKEA RD 11202311707","380-72300-1"
"MWHResult","380-72300-2","HI0000214","11/25/2023","11/28/2023","135200","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","1279/1281 AINAKEA RD 11202311707","380-72300-1"
"MWHResult","380-72300-2","HI0000214","11/25/2023","11/28/2023","135200","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","1279/1281 AINAKEA RD 11202311707","380-72300-1"
"MWHResult","380-72300-2","HI0000214","11/25/2023","11/28/2023","135200","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","1279/1281 AINAKEA RD 11202311707","380-72300-1"
