"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2010","525.2","LABMWH","STATE","A","MRL","0.040","UG/L","Y","","Lindane","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2015","525.2","LABMWH","STATE","A","MRL","0.099","UG/L","Y","","Methoxychlor","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2065","525.2","LABMWH","STATE","A","MRL","0.040","UG/L","Y","","Heptachlor","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","PWS 215 Omaopio Tank","380-61384-1"
"MWHResult","380-61384-1","HI0000215","09/02/2023","09/05/2023","164800","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","PWS 215 Omaopio Tank","380-61384-1"
