"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","117 Komo Mai St 101923103901","380-68054-1"
"MWHResult","380-68054-1","HI0000214","","10/22/2023","145600","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","117 Komo Mai St 101923103901","380-68054-1"
