"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2015","525.2","LABMWH","STATE","A","MRL","0.097","UG/L","Y","","Methoxychlor","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2035","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Di(2-ethylhexyl)adipate","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2039","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Bis(2-ethylhexyl) phthalate","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-1","HI0000214","12/07/2023","12/07/2023","193700","2306","525.2","LABMWH","STATE","A","MRL","0.019","UG/L","Y","","Benzo[a]pyrene","1402 A (Left)/ 1402 A (Right) FRONT ST 12012312307","380-73369-1"
"MWHResult","380-73369-2","HI0000214","12/07/2023","12/07/2023","195700","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","1384/1388 FRONT ST 12012312308","380-73369-1"
"MWHResult","380-73369-2","HI0000214","12/07/2023","12/07/2023","195700","2015","525.2","LABMWH","STATE","A","MRL","0.097","UG/L","Y","","Methoxychlor","1384/1388 FRONT ST 12012312308","380-73369-1"
"MWHResult","380-73369-2","HI0000214","12/07/2023","12/07/2023","195700","2035","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Di(2-ethylhexyl)adipate","1384/1388 FRONT ST 12012312308","380-73369-1"
