"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2015","525.2","LABMWH","STATE","A","MRL","0.098","UG/L","Y","","Methoxychlor","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-1","HI0000214","10/13/2023","10/15/2023","130600","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene","880 Lui St 10092311004","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2015","525.2","LABMWH","STATE","A","MRL","0.098","UG/L","Y","","Methoxychlor","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","890 Lui St 10092311005","380-66839-1"
"MWHResult","380-66839-2","HI0000214","10/13/2023","10/15/2023","132600","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene","890 Lui St 10092311005","380-66839-1"
