"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","25 KAI PALI PL 12082310301","380-74561-1"
"MWHResult","380-74561-1","HI0000214","","12/13/2023","061800","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","25 KAI PALI PL 12082310301","380-74561-1"
