"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","1023 FRONT ST (12082314501)","380-74567-1"
"MWHResult","380-74567-1","HI0000214","","12/13/2023","180000","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","1023 FRONT ST (12082314501)","380-74567-1"
