"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-1","HI0000215","","09/07/2023","231300","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS 215 Olinda TP Vault C","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 Olinda Raw Water Tap","380-61228-1"
"MWHResult","380-61228-10","HI0000215","","09/08/2023","020800","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 Olinda Raw Water Tap","380-61228-1"
