"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2015","525.2","LABMWH","STATE","A","MRL","0.097","UG/L","Y","","Methoxychlor","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2035","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Di(2-ethylhexyl)adipate","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2039","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Bis(2-ethylhexyl) phthalate","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-1","HI0000214","11/25/2023","11/28/2023","115100","2306","525.2","LABMWH","STATE","A","MRL","0.019","UG/L","Y","","Benzo[a]pyrene","1270/1276 NAHALE PL 11202310308","380-72299-1"
"MWHResult","380-72299-2","HI0000214","11/25/2023","11/28/2023","121100","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","1275/1273 NAHALE PL 11202310309","380-72299-1"
"MWHResult","380-72299-2","HI0000214","11/25/2023","11/28/2023","121100","2015","525.2","LABMWH","STATE","A","MRL","0.097","UG/L","Y","","Methoxychlor","1275/1273 NAHALE PL 11202310309","380-72299-1"
"MWHResult","380-72299-2","HI0000214","11/25/2023","11/28/2023","121100","2035","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Di(2-ethylhexyl)adipate","1275/1273 NAHALE PL 11202310309","380-72299-1"
"MWHResult","380-72299-2","HI0000214","11/25/2023","11/28/2023","121100","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","1275/1273 NAHALE PL 11202310309","380-72299-1"
"MWHResult","380-72299-2","HI0000214","11/25/2023","11/28/2023","121100","2039","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Bis(2-ethylhexyl) phthalate","1275/1273 NAHALE PL 11202310309","380-72299-1"
"MWHResult","380-72299-2","HI0000214","11/25/2023","11/28/2023","121100","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","1275/1273 NAHALE PL 11202310309","380-72299-1"
"MWHResult","380-72299-2","HI0000214","11/25/2023","11/28/2023","121100","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","1275/1273 NAHALE PL 11202310309","380-72299-1"
