"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","898 Lui St","380-66291-1"
"MWHResult","380-66291-1","HI0000214","","10/11/2023","225800","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","898 Lui St","380-66291-1"
