"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-1","HI0000214","","10/22/2023","162500","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","149 Komo Mai St 10192311701","380-68055-1"
"MWHResult","380-68055-2","HI0000214","","10/22/2023","164700","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","165 Komo Mai St 10192311702","380-68055-1"
