"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-1","HI0000214","","11/05/2023","162100","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","Komo Mai Park Meter 11022312301","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Komo Mai St ARV 11022312302","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Komo Mai St ARV 11022312302","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Komo Mai St ARV 11022312302","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Komo Mai St ARV 11022312302","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Komo Mai St ARV 11022312302","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Komo Mai St ARV 11022312302","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Komo Mai St ARV 11022312302","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Komo Mai St ARV 11022312302","380-69709-1"
"MWHResult","380-69709-2","HI0000214","","11/05/2023","164300","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Komo Mai St ARV 11022312302","380-69709-1"
