"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-1","HI0000215","","08/28/2023","230900","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS 215 15387 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","0.65","Dichloromethane","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-2","HI0000215","","08/28/2023","233100","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS 215 15393 Haleakala Hwy","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","1.6","Dichloromethane","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-3","HI0000215","","08/28/2023","235300","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS 215 Haleakala Hwy Hyd 631","380-60457-1"
"MWHResult","380-60457-4","HI0000215","","08/29/2023","001500","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 215 Alanuilili Pl","380-60457-1"
"MWHResult","380-60457-4","HI0000215","","08/29/2023","001500","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 215 Alanuilili Pl","380-60457-1"
"MWHResult","380-60457-4","HI0000215","","08/29/2023","001500","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 215 Alanuilili Pl","380-60457-1"
