"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","1045 FRONT (12082311001)","380-74554-1"
"MWHResult","380-74554-1","HI0000214","","12/13/2023","160900","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","1045 FRONT (12082311001)","380-74554-1"
