"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1005","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","Y","","Arsenic","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1010","200.8","LABMWH","STATE","A","MRL","2.0","UG/L","N","2.6","BARIUM","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1015","200.8","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","CADMIUM","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1020","200.8","LABMWH","STATE","A","MRL","0.90","UG/L","Y","","CHROMIUM","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1022","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","Y","","COPPER","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1030","200.8","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","LEAD","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1045","200.8","LABMWH","STATE","A","MRL","2.0","UG/L","Y","","SELENIUM","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1074","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","Y","","ANTIMONY","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1075","200.8","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","BERYLLIUM","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/23/2023","152910","1085","200.8","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","THALLIUM","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","09/23/2023","09/23/2023","235950","1035","245.1","LABMWH","STATE","A","MRL","0.10","UG/L","Y","","Mercury","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/15/2023","135400","1040","300.0","LABMWH","STATE","A","MRL","0.050","MG/L","N","0.10","Nitrate as N","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/16/2023","060800","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/16/2023","060800","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/16/2023","060800","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
"MWHResult","380-63132-1","HI0000215","","09/16/2023","060800","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 Kekaulike Ave Hyd 369","380-63132-1"
