"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1005","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","Y","","Arsenic","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1010","200.8","LABMWH","STATE","A","MRL","2.0","UG/L","N","3.6","BARIUM","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1015","200.8","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","CADMIUM","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1020","200.8","LABMWH","STATE","A","MRL","0.90","UG/L","Y","","CHROMIUM","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1022","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","Y","","COPPER","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1030","200.8","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","LEAD","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1045","200.8","LABMWH","STATE","A","MRL","2.0","UG/L","Y","","SELENIUM","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1074","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","Y","","ANTIMONY","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1075","200.8","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","BERYLLIUM","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/23/2023","160343","1085","200.8","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","THALLIUM","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","09/23/2023","09/24/2023","003358","1035","245.1","LABMWH","STATE","A","MRL","0.10","UG/L","Y","","Mercury","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/16/2023","170200","1040","300.0","LABMWH","STATE","A","MRL","0.050","MG/L","N","0.090","Nitrate as N","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 Kulalani Dr SP 57","380-63200-1"
"MWHResult","380-63200-1","HI0000215","","09/18/2023","165200","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 Kulalani Dr SP 57","380-63200-1"
